47.45
47.41
47.37
47.32
47.27
47.23
47.19
47.14
47.09
47.05
47.01
46.96
46.91
46.87
46.83
46.78
46.73
46.69
46.64
46.6
46.55
46.51
46.46
46.42
46.38
46.33
46.28
46.24
46.2
46.15
46.1
46.06
46.02
45.97
45.92
45.88
45.84
45.79
45.74
45.7
45.66
45.61
45.56
45.52
45.48
45.43
45.38
45.34
45.3
45.25
45.2
45.16
45.12
45.07
45.02
44.98
44.94
44.89
44.84
44.8
44.76
44.71
44.66
44.62
44.57
44.53
44.48
44.44
44.39
44.35
44.3
44.26
44.21
44.17
44.12
44.08
44.03
43.99
43.95
43.9
43.85
43.81
43.77
43.72
43.67
43.63
43.59
43.54
43.49
43.45
43.41
43.36
43.31
43.27
43.23
43.18
43.13
43.09
43.05
43.0
42.95
42.91
42.87
42.82
42.77
42.73
42.69
42.64
42.59
42.55
42.51
42.46
42.41
42.37
42.32
42.28
42.23
42.19
42.14
42.1
42.05
42.01
41.96
41.92
41.88
41.83
41.78
41.74
41.7
41.65
41.6
41.56
41.52
41.47
41.42
41.38
41.34
41.29
41.24
41.2
41.16
41.11
41.06
41.02
40.98
40.93
40.88
40.84
40.8
40.75
40.7
40.66
40.62
40.57
40.52
40.48
40.44
40.39
40.34
40.3
40.26
40.21
40.16
40.12
40.07
40.03
39.98
39.94
39.89
39.85
39.8
39.76
39.71
39.67
39.62
39.58
39.53
39.49
39.45
39.4
39.35
39.31
39.27
39.22
39.17
39.13
39.09
39.04
38.99
38.95
38.91
38.86
38.81
38.77
38.73
38.68
38.63
38.59
38.55
38.5
38.45
38.41
38.37
38.32
38.27
38.23
38.19
38.14
38.09
38.05
38.01
37.96
37.91
37.87
37.83
37.78
37.73
37.69
37.64
37.6
37.55
37.51
37.46
37.42
37.38
37.33
37.28
37.24
37.2
37.15
37.1
37.06
37.02
36.97
36.92
36.88
36.84
36.79
36.74
36.7
36.66
36.61
36.56
36.52
36.48
36.43
36.38
36.34
36.3
36.25
36.2
36.16
36.12
36.07
36.02
35.98
35.94
35.89
35.84
35.8
35.76
35.71
35.66
35.62
35.58
35.53
35.48
35.44
35.39
35.35
35.3
35.26
35.21
35.17
35.12
35.08
35.03
34.99
34.95
34.9
34.85
34.81
34.77
34.72
34.67
34.63
34.59
34.54
34.49
34.45
34.41
34.36
34.31
34.27
34.23
34.18
34.13
34.09
34.05
34.0
33.95
33.91
33.87
33.82
33.77
33.73
33.69
33.64
33.59
33.55
33.51
33.46
33.41
33.37
33.33
33.28
33.23
33.19
33.14
33.1
33.05
33.01
32.96
32.92
32.88
32.83
32.78
32.74
32.7
32.65
32.6
32.56
32.52
32.47
32.42
32.38
32.34
32.29
32.24
32.2
32.16
32.11
32.06
32.02
31.98
31.93
31.88
31.84
31.8
31.75
31.7
31.66
31.62
31.57
31.52
31.48
31.44
31.39
31.34
31.3
31.26
31.21
31.16
31.12
31.08
31.03
30.98
30.94
30.9
30.85
30.8
30.76
30.71
30.67
30.62
30.58
30.54
30.49
30.45
30.4
30.36
30.31
30.27
30.22
30.17
30.13
30.09
30.04
29.99
29.95
29.91
29.86
29.81
29.77
29.73
29.68
29.63
29.59
29.55
29.5
